job_id,job_role,company,experience,salary,location,rating,reviews,responsibilities,posted_on,job_link,company_link,job_description,tags,company_logo_url
060624905390,Package Consultant: SAP HANA Sales,IBM,6-11 Yrs,Not disclosed,Mumbai,4.1,19832  Reviews,"sap,software testing,unit testing,planning management,user acceptance testing,sap upgrade,hana implementation,sap configuration",9 Days Ago,https://www.naukri.com/job-listings-package-consultant-sap-hana-sales-ibm-india-pvt-limited-mumbai-6-to-11-years-060624905390,https://www.naukri.com/ibm-jobs-careers-16987,Experience in working with teams to prioritize work and drive system solutions by clear...,"sap, software testing, unit testing, planning management, user acceptance testing, sap upgrade, hana implementation, sap configuration",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624912764,Application Developer,Accenture,5-8 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"react.js,dom manipulation,flex,javascript object model,javascript,redux,css,dom",10 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-050624912764,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years of fu...,"react.js, dom manipulation, flex, javascript object model, javascript, redux, css, dom",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912747,Application Designer,Accenture,3-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"sap fi,accounting,sap fico,sap trm,finance,risk management,project management,sap",10 Days Ago,https://www.naukri.com/job-listings-application-designer-accenture-solutions-pvt-ltd-mumbai-3-to-7-years-050624912747,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : Minimum 15 yea...,"sap fi, accounting, sap fico, sap trm, finance, risk management, project management, sap",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912741,Order To Cash Operations Specialist,Accenture,7-11 Yrs,Not disclosed,Navi Mumbai,4.0,47695  Reviews,"accounts receivable,accounting,accounting functions,order to cash,finance,sap,training needs,sales",10 Days Ago,https://www.naukri.com/job-listings-order-to-cash-operations-specialist-accenture-solutions-pvt-ltd-navi-mumbai-7-to-11-years-050624912741,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Order to Cash - Cash Application ProcessingDesignation: Order to Cash O...,"accounts receivable, accounting, accounting functions, order to cash, finance, sap, training needs, sales",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912738,Data Platform Engineer,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"pyspark,database design,data modeling,design principles,parallel computing,hive,algorithms,python",10 Days Ago,https://www.naukri.com/job-listings-data-platform-engineer-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-050624912738,https://www.naukri.com/accenture-jobs-careers-7682,Project Role :Data Platform EngineerProject Role Description :Assists with the data pla...,"pyspark, database design, data modeling, design principles, parallel computing, hive, algorithms, python",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912734,Application Developer,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"microsoft azure,microservices,docker,light weight architecture,software development methodologies,kubernetes,python,javascript",10 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-050624912734,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : Bachelors in T...,"microsoft azure, microservices, docker, light weight architecture, software development methodologies, kubernetes, python, javascript",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912731,Application Developer,Accenture,3-7 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"software testing,spring boot,debugging,software engineering,agile,c#,rest,css",10 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-3-to-7-years-050624912731,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years of fu...,"software testing, spring boot, debugging, software engineering, agile, c#, rest, css",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624912681,Application Developer,Accenture,7-11 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"css,javascript,react.js,node.js,web development,redux,version control,unit testing",10 Days Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-050624912681,https://www.naukri.com/accenture-jobs-careers-7682,Experience in designing and developing scalable and maintainable applicationsMinimum 5 ...,"css, javascript, react.js, node.js, web development, redux, version control, unit testing",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624911997,"Vice President, Asset Liability Management",Deutsche Bank,7-12 Yrs,Not disclosed,Mumbai,4.0,2887  Reviews,"Asset Liability Management,Product Control,R,SAS,Treasury,Risk management,QRM,SQL",10 Days Ago,https://www.naukri.com/job-listings-vice-president-asset-liability-management-deutsche-bank-ag-mumbai-7-to-12-years-050624911997,https://www.naukri.com/deutsche-bank-jobs-careers-39012,"University degree with a quantitative focus (Finance, Mathematics, Computer Science, St...","Asset Liability Management, Product Control, R, SAS, Treasury, Risk management, QRM, SQL",https://img.naukimg.com/logo_images/groups/v1/468918.gif
050624911910,Web Developer Associate,Accenture,1-3 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"aem,javascript,html,web development,marketing operations,digital marketing,css,wordpress",10 Days Ago,https://www.naukri.com/job-listings-web-developer-associate-accenture-solutions-pvt-ltd-mumbai-1-to-3-years-050624911910,https://www.naukri.com/accenture-jobs-careers-7682,Skill required: Marketing Operations - Adobe Campaign ClassicDesignation: Web Developer...,"aem, javascript, html, web development, marketing operations, digital marketing, css, wordpress",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624911908,Java Developer,IBM,2-6 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"software development,unit testing,spring,java,design patterns,jvm,aop,ant",10 Days Ago,https://www.naukri.com/job-listings-java-developer-ibm-india-pvt-limited-navi-mumbai-2-to-6-years-050624911908,https://www.naukri.com/ibm-jobs-careers-16987,Specialty requires comprehensive understanding of Dependency Injection / Inversion of c...,"software development, unit testing, spring, java, design patterns, jvm, aop, ant",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911904,Application Lead,Accenture,12-16 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"accounting,oracle financials,oracle database,oracle fusion middleware,oracle peoplesoft financials,oracle,team management,oracle e-business suite",10 Days Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-mumbai-12-to-16-years-050624911904,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application LeadProject Role Description :Lead the effort to design, buil...","accounting, oracle financials, oracle database, oracle fusion middleware, oracle peoplesoft financials, oracle, team management, oracle e-business suite",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
050624911902,Technical Support Professional: AMS,IBM,2-5 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"dns,microsoft azure,firewall,cloud infrastructure,aws,ip,networking,application monitoring",10 Days Ago,https://www.naukri.com/job-listings-technical-support-professional-ams-ibm-india-pvt-limited-navi-mumbai-2-to-5-years-050624911902,https://www.naukri.com/ibm-jobs-careers-16987,"Your Role and ResponsibilitiesAs a Devops Engineer you will join an exciting team, in a...","dns, microsoft azure, firewall, cloud infrastructure, aws, ip, networking, application monitoring",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911899,Application Database Administrator: RDBMS,IBM,3-6 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"luw,aix,linux,db dba,shell scripting,performance monitoring,dbms,plsql",10 Days Ago,https://www.naukri.com/job-listings-application-database-administrator-rdbms-ibm-india-pvt-limited-navi-mumbai-3-to-6-years-050624911899,https://www.naukri.com/ibm-jobs-careers-16987,Required Technical and Professional Expertise . Preferred Technical and Professional Ex...,"luw, aix, linux, db dba, shell scripting, performance monitoring, dbms, plsql",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911877,Application Consultant: DevOps,IBM,3-7 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"data analysis,devops,jenkins,kibana,trend analysis,kubernetes,python,oracle",10 Days Ago,https://www.naukri.com/job-listings-application-consultant-devops-ibm-india-pvt-limited-navi-mumbai-3-to-7-years-050624911877,https://www.naukri.com/ibm-jobs-careers-16987,IBM Application Consultants work directly with our clients on key initiatives. You will...,"data analysis, devops, jenkins, kibana, trend analysis, kubernetes, python, oracle",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911874,Data Engineer,IBM,2-4 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"informatica powercenter,information management,business intelligence,elastic search,etl,python,data warehousing,power bi",10 Days Ago,https://www.naukri.com/job-listings-data-engineer-ibm-india-pvt-limited-navi-mumbai-2-to-4-years-050624911874,https://www.naukri.com/ibm-jobs-careers-16987,"In this role, you will work in one of our IBM Consulting Client Innovation Centers (Del...","informatica powercenter, information management, business intelligence, elastic search, etl, python, data warehousing, power bi",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911861,Infrastructure Specialist: System Administration,IBM,3-6 Yrs,Not disclosed,Navi Mumbai,4.1,19832  Reviews,"python,rhel,troubleshooting,debugging,shell scripting,security management,continuous integration,kubernetes",10 Days Ago,https://www.naukri.com/job-listings-infrastructure-specialist-system-administration-ibm-india-pvt-limited-navi-mumbai-3-to-6-years-050624911861,https://www.naukri.com/ibm-jobs-careers-16987,"Define, analyse, and review technical architecture on required platform and coming up w...","python, rhel, troubleshooting, debugging, shell scripting, security management, continuous integration, kubernetes",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911850,SOC MANAGER/Project Manager-Security Services,IBM,11-16 Yrs,Not disclosed,Mumbai,4.1,19832  Reviews,"it security,network security,siem,f5,firewall,switching,cyber security,service management",10 Days Ago,https://www.naukri.com/job-listings-soc-manager-project-manager-security-services-ibm-india-pvt-limited-mumbai-11-to-16-years-050624911850,https://www.naukri.com/ibm-jobs-careers-16987,Information and Data are some of the most important organizational assets in today's bu...,"it security, network security, siem, f5, firewall, switching, cyber security, service management",https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif
050624911813,Application Lead,Accenture,5-9 Yrs,Not disclosed,Mumbai,4.0,47695  Reviews,"ssi,sap abap development,sap hana,sap abap,abap,bdc,abap dictionary,sap",10 Days Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-mumbai-5-to-9-years-050624911813,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 YEARS OF FU...,"ssi, sap abap development, sap hana, sap abap, abap, bdc, abap dictionary, sap",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
